property_id	account_number	full_address	sqft	description	catchment_side	sale_date	sale_price
7094004010	773532000	4010-12 SANSOM ST	0	PKG LOT NON COMMERCIAL	inside		2
7094004022	271147510	4022 SANSOM ST	1766	DET W/GAR 2 STY MASONRY	inside	1985-11-12	56000
7094004024	271147600	4024 SANSOM ST	1700	ROW 3 STY MASONRY	inside	1998-06-26	1
7094004026	271147700	4026 SANSOM ST	1700	ROW 3 STY MASONRY	inside	1998-06-26	1
7094004028	271147800	4028 SANSOM ST	1700	ROW CONV/APT 3 STY MASON	inside	1998-06-26	1
7094004030	271147900	4030 SANSOM ST	1700	ROW CONV/APT 3 STY MASON	inside	1998-06-26	1
7094004032	271148000	4032 SANSOM ST	1700	ROW CONV/APT 3 STY MASON	inside	1998-03-23	75000
7094004034	271148100	4034 SANSOM ST	1700	ROW CONV/APT 3 STY MASON	inside	1998-06-26	1
7094004036	271148300	4036 SANSOM ST	1844	ROW CONV/APT 3 STY MASON	inside	2000-01-07	45000
7094004037	271145600	4037 SANSOM ST	2020	ROW CONV/APT 2 STY MASON	outside	2000-10-25	85000
7094004038	271148400	4038 SANSOM ST	1844	ROW CONV/APT 3 STY MASON	inside	1999-05-11	1
7094004039	271145700	4039 SANSOM ST	2020	ROW CONV/APT 3 STY MASON	outside	1988-09-06	75000
7094004040	271148500	4040 SANSOM ST	1974	ROW CONV/APT 3 STY MASON	inside	1999-02-16	90000
7094004041	271145800	4041 SANSOM ST	2020	ROW CONV/APT 3 STY MASON	outside	1998-04-22	50000
7094004042	271148600	4042 SANSOM ST	2412	ROW 3 STY MASONRY	inside	1998-01-07	44900
7094004043	271145900	4043 SANSOM ST	2020	ROW CONV/APT 3 STY MASON	outside	2007-05-08	56672
7094004044	271148700	4044 SANSOM ST	2412	ROW CONV/APT 3 STY MASON	inside	1998-06-26	1
7094004045	271146010	4045 SANSOM ST	2019	ROW 3 STY MASONRY	outside	1999-05-11	1
7094004046	271148800	4046 SANSOM ST	2412	ROW 3 STY MASONRY	inside	2014-05-15	1
7094004047	271146100	4047 SANSOM ST	2280	ROW CONV/APT 3 STY MASON	outside	1998-06-26	1
7094004048	271148900	4048 SANSOM ST	2106	ROW CONV/APT 3 STY MASON	inside	1999-05-11	1
7094004049	271146200	4049 SANSOM ST	2280	ROW CONV/APT 3 STY MASON	outside	1998-06-26	1
7094004050	271149000	4050 SANSOM ST	2106	ROW CONV/APT 3 STY MASON	inside	1999-04-29	1
7094004051	271146300	4051 SANSOM ST	2020	ROW CONV/APT 3 STY MASON	outside	1998-05-29	47000
7094004053	271146400	4053 SANSOM ST	2020	ROW CONV/APT 3 STY MASON	outside	1998-06-26	1
7094004055	271146500	4055 SANSOM ST	2020	ROW 3 STY MASONRY	outside	1992-02-20	55000
7094004057	271146600	4057 SANSOM ST	2020	ROW 3 STY MASONRY	outside	2007-02-26	1
7094004059	271146720	4059 SANSOM ST	2019	ROW CONV/APT 3 STY MASON	outside	1999-05-11	1
7094004061	271146800	4061 SANSOM ST	2020	ROW 3 STY MASONRY	outside	1997-09-08	1
7094004063	881603200	4063 SANSOM ST	2020	APTS 5-50 UNITS MASONRY	outside	1998-06-26	1
8871000314	774383000	314-16 S 46TH ST	9490	HSE WORSHIP ALL 1 STY MAS	outside	1978-08-24	130000
8871000315	881708900	315-19 S 46TH ST	8155	APTS 5-50 UNITS MASONRY	inside	2004-12-16	1
8871000320	461177000	320 S 46TH ST	3150	SEMI/DET 4 STY MASONRY	outside	2015-06-26	506000
8871000321	461165800	321 S 46TH ST	3024	SEMI/DET 4 STY MASONRY	inside	2000-10-30	153700
8871000322	461177100	322 S 46TH ST	3150	S/D CONV APT 4 STY MASON	outside	1984-07-31	98000
8871000323	461165900	323 S 46TH ST	3024	S/D CONV APT 4 STY MASON	inside	2015-03-04	415500
8871000324	881709100	324 S 46TH ST	3420	APTS 5-50 UNITS MASONRY	outside	2005-12-02	1
8871000325	461166000	325 S 46TH ST	3024	SEMI/DET 4 STY MASONRY	inside	2003-02-25	1
8871000326	461177300	326 S 46TH ST	3150	SEMI/DET 4 STY MASONRY	outside	2001-06-29	237000
8871000327	881709000	327 S 46TH ST	3024	APTS 5-50 UNITS MASONRY	inside	1978-04-12	26000
8871000328	461177400	328 S 46TH ST	3150	S/D CONV APT 4 STY MASON	outside	1995-01-24	115000
8871000329	461166200	329 S 46TH ST	3024	SEMI/DET 4 STY MASONRY	inside	2015-08-28	593750
8871000330	461177500	330 S 46TH ST	3150	SEMI/DET 4 STY MASONRY	outside	2001-06-28	300000
8871000331	461166300	331 S 46TH ST	3840	SEMI/DET 4 STY MASONRY	inside	2013-08-16	699000
6482004610	461029700	4610 PINE ST	4125	DET W/B GAR 2.5 STY MASON	inside	2005-02-14	550000
6482004614	461029800	4614 PINE ST	4125	DET W/B GAR 2.5 STY MASON	inside	1990-05-22	1
6482004617000H101	888461206	4617 PINE ST	817	RES CONDO 5+ STY MASONRY	outside	2005-08-10	1
6482004617000H102	888461208	4617 PINE ST	1436	RES CONDO 5+ STY MASONRY	outside	2005-04-07	1
6482004617000H103	888461210	4617 PINE ST	1273	RES CONDO 5+ STY MASONRY	outside	2006-12-18	170000
6482004617000H205	888461212	4617 PINE ST	2071	RES CONDO 5+ STY MASONRY	outside	2002-10-28	118000
6482004617000H210	888461214	4617 PINE ST	2389	RES CONDO 5+ STY MASONRY	outside	2002-01-23	125000
6482004617000H305	888461216	4617 PINE ST	2071	RES CONDO 5+ STY MASONRY	outside	1995-03-31	101000
6482004617000H310	888461218	4617 PINE ST	2389	RES CONDO 5+ STY MASONRY	outside	2009-06-23	285000
6482004617000H405	888461220	4617 PINE ST	2071	RES CONDO 5+ STY MASONRY	outside	2013-10-24	280000
6482004617000H410	888461222	4617 PINE ST	2389	RES CONDO 5+ STY MASONRY	outside	2015-11-16	330000
6482004617000H505	888461224	4617 PINE ST	2071	RES CONDO 5+ STY MASONRY	outside	2005-06-16	219000
6482004617000H510	888461226	4617 PINE ST	2389	RES CONDO 5+ STY MASONRY	outside	1994-07-22	99500
6482004617000H605	888461228	4617 PINE ST	2071	RES CONDO 5+ STY MASONRY	outside	2003-12-22	1
6482004617000H610	888461230	4617 PINE ST	2389	RES CONDO 5+ STY MASONRY	outside	2001-09-25	101000
6482004618	461029900	4618 PINE ST	4325	DET W/B GAR 2.5 STY MASON	inside	1998-06-30	240000
6482004621000G101	888461174	4621 PINE ST	1834	RES CONDO 5+ STY MASONRY	outside	2012-11-20	175000
6482004621000G102	888461176	4621 PINE ST	964	RES CONDO 5+ STY MASONRY	outside	2004-04-03	80400
6482004621000G103	888461178	4621 PINE ST	1428	RES CONDO 5+ STY MASONRY	outside	2007-03-16	179000
6482004621000G205	888461180	4621 PINE ST	961	RES CONDO 5+ STY MASONRY	outside	2006-12-15	130000
6482004621000G206	888461182	4621 PINE ST	800	RES CONDO 5+ STY MASONRY	outside	2013-05-06	131100
6482004621000G210	888461184	4621 PINE ST	2365	RES CONDO 5+ STY MASONRY	outside	1994-09-22	98300
6482004621000G305	888461186	4621 PINE ST	961	RES CONDO 5+ STY MASONRY	outside	2014-11-21	132000
6482004621000G306	888461188	4621 PINE ST	800	RES CONDO 5+ STY MASONRY	outside	2014-10-23	148000
6482004621000G310	888461190	4621 PINE ST	2365	RES CONDO 5+ STY MASONRY	outside	2004-02-23	146000
6482004621000G405	888461192	4621 PINE ST	1912	RES CONDO 5+ STY MASONRY	outside	2015-11-11	315000
6482004621000G410	888461194	4621 PINE ST	1308	RES CONDO 5+ STY MASONRY	outside	1994-07-06	68400
6482004621000G411	888461196	4621 PINE ST	917	RES CONDO 5+ STY MASONRY	outside	2013-04-26	160000
6482004621000G505	888461198	4621 PINE ST	1912	RES CONDO 5+ STY MASONRY	outside	2012-08-16	270000
6482004621000G510	888461200	4621 PINE ST	2365	RES CONDO 5+ STY MASONRY	outside	2011-09-30	301500
8873000400	461198801	400-02 S 47TH ST	5028	S/D CONV APT 3 STY MASON	outside	1989-02-22	115000
8873000404	461198900	404-06 S 47TH ST	4404	DET W/GAR 2.5 STY STONE	outside	2014-10-15	565000
8873000408	461199000	408-10 S 47TH ST	4072	DET W/GAR 2.5 STY MASONRY	outside	1981-06-29	90000
8873000412	461199100	412-14 S 47TH ST	4287	DET 3 STY MASONRY	outside	2010-06-01	627500
8873000415	461194900	415 S 47TH ST	2820	DET W/GAR 2 STY MASONRY	inside	1992-09-03	235000
8873000418	461199200	418 S 47TH ST	2967	S/D W/B GAR 3 STY MASONRY	outside	2013-02-06	370000
8873000420	461199300	420 S 47TH ST	2548	S/D W/B GAR 3 STY MASONRY	outside	2013-04-04	377000
8873000421	461195000	421 S 47TH ST	3713	DET 3 STY MASONRY	inside	1996-05-24	173400
8873000422	461199400	422 S 47TH ST	2548	S/D W/B GAR 3 STY MASONRY	outside	2005-12-05	1
8873000424	461199500	424 S 47TH ST	2548	S/D W/B GAR 3 STY MASONRY	outside	2014-09-02	487500
8873000426	461199600	426 S 47TH ST	2548	S/D W/B GAR 3 STY MASONRY	outside	2008-11-20	367000
8873000428	461199700	428 S 47TH ST	2548	S/D W/B GAR 3 STY MASONRY	outside	1978-07-13	75000
8873000430	461199800	430 S 47TH ST	2548	S/D W/B GAR 3 STY MASONRY	outside	2006-12-18	475500
8873000432	461199900	432 S 47TH ST	2635	SEMI/DET 3 STY MASONRY	outside		1
8873000500	881144040	500-02 S 47TH ST	13476	APTS 5-50 UNITS MASONRY	outside	2012-06-07	1693666
8873000510	461200200	510 S 47TH ST	2475	SEMI/DET 3 STY MASONRY	outside	2011-07-22	293000
8873000512	461200300	512 S 47TH ST	2503	S/D CONV APT 3 STY MASON	outside	1983-12-30	67000
8873000801	881122565	801 S 47TH ST	23488	APTS 5-50 UNITS MASONRY	inside	2003-12-16	1710000
8873000806	871212900	806 S 47TH ST	2370	STR/OFF+APT 3 STY MASONRY	outside	2013-02-15	100000
8873000808	871212950	808 S 47TH ST	2370	STR/OFF+APT 3 STY MASONRY	outside	2013-10-28	1
8873000810	871572160	810 S 47TH ST	2298	STR/OFF+APT 3 STY MASONRY	outside	2013-10-28	1
8873000812	871213000	812 S 47TH ST	2370	STR/OFF+APT 3 STY MASONRY	outside	2013-10-28	1
8873000814	871213050	814 S 47TH ST	2370	ROW W/OFF STR 3 STY MASON	outside	1977-04-01	14000
8873000816	882240500	816-20 S 47TH ST	5995	REST'RNT W/BAR MASONRY	outside	2008-11-25	1535000
2276004600	881706500	4600-02 CHESTER AVE	2980	APTS 5-50 UNITS MASONRY	outside	2001-05-02	180000
2276004601	881117150	4601-03 CHESTER AVE	30000	APTS 51-100 UNITS MASONRY	inside	2001-06-08	5700000
2276004604	881706602	4604 CHESTER AVE	3500	APTS 5-50 UNITS MASONRY	outside	2008-05-30	600000
2276004605	881117200	4605-11 CHESTER AVE	29960	APTS 51-100 UNITS MASONRY	inside	2015-03-27	2178571
2276004606	461127105	4606 CHESTER AVE	3504	S/D CONV APT 3 STY MASON	outside	2008-05-30	600000
2276004608	881706700	4608 CHESTER AVE	3553	APTS 5-50 UNITS MAS+OTHER	outside	1994-03-25	64000
2276004610	461127000	4610 CHESTER AVE	3420	S/D CONV APT 3 STY MASON	outside	1982-10-07	22240
2276004612	461127100	4612 CHESTER AVE	3420	S/D CONV APT 3 STY MASON	outside	2002-09-03	199000
2276004613	881117220	4613-15 CHESTER AVE	7615	HEALTH FAC PERS CARE MASO	inside	1998-08-01	1
2276004614	461127200	4614-16 CHESTER AVE	3700	S/D CONV APT 3 STY MASON	outside	1991-02-19	1
2276004617	461122900	4617 CHESTER AVE	2944	DET CONV APT 3 STY MASON	inside	2013-10-09	250769
2276004618	881143955	4618-22 CHESTER AVE	17360	APTS 5-50 UNITS MASONRY	outside	2001-07-30	800000
2276004619	881117225	4619-21 CHESTER AVE	39952	APTS 5-50 UNITS MASONRY	inside	2001-06-08	5700000
2276004624	461127400	4624 CHESTER AVE	2397	SEMI/DET 3 STY MASONRY	outside	2014-09-19	1
2276004626	461127500	4626 CHESTER AVE	2397	S/D CONV APT 3 STY MASON	outside	2014-09-19	1
2276004628	461127600	4628 CHESTER AVE	2397	S/D CONV APT 3 STY MASON	outside	2001-10-24	1
2276004630	461127700	4630 CHESTER AVE	2454	S/D CONV APT 3 STY MASON	outside	2005-06-16	214000
2276004632	461127705	4632 CHESTER AVE	2247	S/D CONV APT 3 STY MASON	outside	2009-08-28	325000
2276004634	461127900	4634 CHESTER AVE	2138	SEMI/DET 3 STY MASONRY	outside	2004-05-14	290000
2276004500	461125400	4500 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	2001-05-04	86500
2276004501	881706200	4501 CHESTER AVE	4182	APTS 5-50 UNITS MASONRY	inside	2006-05-30	1
2276004502	461125500	4502 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	2008-06-16	494000
2276004503	461121400	4503 CHESTER AVE	3150	S/D CONV APT 3 STY MASON	inside	2009-02-09	348000
2276004504	461125600	4504 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	2005-08-10	450000
2276004505	461121500	4505 CHESTER AVE	3150	SEMI/DET 3 STY MASONRY	inside	1993-04-19	60000
2276004506	461125700	4506 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	2013-03-06	475000
2276004507	461121600	4507 CHESTER AVE	3150	S/D CONV APT 3 STY MASON	inside	1985-06-26	78500
2276004508	461125800	4508 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	2007-04-18	390000
2276004509	461121700	4509 CHESTER AVE	3150	S/D CONV APT 3 STY MASON	inside	2015-05-14	3
2276004510	461125900	4510 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	1986-06-19	77500
2276004511	461121800	4511 CHESTER AVE	3540	SEMI/DET 3 STY MASONRY	inside	1970-12-03	14500
2276004512	461126000	4512 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	2003-04-16	1
2276004513	461121900	4513 CHESTER AVE	3540	S/D CONV APT 3 STY MASON	inside	1979-08-03	70000
2276004514	461126100	4514 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	2002-06-12	1
2276004515	461122000	4515 CHESTER AVE	3540	SEMI/DET 3 STY MASONRY	inside	1998-11-09	120000
2276004516	461126200	4516 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	1992-02-19	1
2276004517	881706210	4517 CHESTER AVE	3540	APTS 5-50 UNITS MASONRY	inside	2010-11-15	370000
2276004518	461126300	4518 CHESTER AVE	3142	SEMI/DET 3 STY MASONRY	outside	2000-05-31	130000
2276004519	461122200	4519 CHESTER AVE	3540	S/D CONV APT 3 STY MASON	inside	2009-04-20	350000
2276004520	883771000	4520-26 CHESTER AVE	5150	HOTEL/RM HSE 3 STY MASON	outside	1993-10-04	165000
2276004521	461122855	4521 CHESTER AVE	3640	ROW CONV/APT 3 STY MASON	inside	2005-07-19	482000
2276004523	774105000	4523-31 CHESTER AVE	4356	HSE WORSHIP ALL 1 STY MAS	inside		1
2276004301	783090900	4301 CHESTER AVE	168	AMUSE CITY PARK	inside		2
8865000765	272112410	765 S 43RD ST	0	PKG LOT NON COMMERCIAL	inside		1
8863000714	773505000	714-34 S 42ND ST	60000	SCHOOL 4 STY MASONRY+OTH	inside	1973-10-29	2
8863000760	773505500	760 S 42ND ST	65820	APTS DORMITORY MASONRY	inside	1985-09-13	1
8450000500	271182000	500 WOODLAND TER	2856	S/D CONV APT 3 STY MASON	inside	2010-01-26	3
8450000501	881607400	501 WOODLAND TER	2856	APTS 5-50 UNITS MASONRY	outside	1980-07-10	79000
8450000502	881607500	502 WOODLAND TER	2856	APTS 5-50 UNITS MASONRY	inside	1998-07-01	239514
8450000503	271181000	503 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	outside	1999-07-27	1
8450000504	271182200	504 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	inside	1999-07-27	1
8450000505	271181100	505 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	outside	2008-10-21	1
8450000506	271182300	506 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	inside	2008-02-05	1
8450000507	271181200	507 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	outside	1990-05-14	172000
8450000508	271182400	508 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	inside	2003-06-16	320000
8450000509	271181300	509 WOODLAND TER	2856	SEMI/DET 3 STY STONE	outside	1986-11-05	1
8450000510	271182500	510 WOODLAND TER	3000	SEMI/DET 3 STY STONE	inside	1984-10-19	140000
8450000511	271181400	511 WOODLAND TER	2828	S/D CONV APT 3 STY STONE	outside	1998-01-02	1
8450000512	271182600	512 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	inside		13000
8450000513	271181500	513 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	outside	1996-02-13	97000
8450000514	271182700	514 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	inside	1987-09-18	158000
8450000515	271181600	515 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	outside	1980-03-17	6000
8450000516	271182800	516 WOODLAND TER	2856	SEMI/DET 3 STY STONE	inside	2008-07-09	1
8450000517	271181700	517 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	outside	1985-08-30	85000
8450000518	271182900	518 WOODLAND TER	2856	S/D CONV APT 3 STY MASON	inside	1997-12-30	1
8450000519	271181800	519 WOODLAND TER	2856	SEMI/DET 3.5 STY MASONRY	outside	2004-09-15	1
8450000520	271183000	520 WOODLAND TER	2856	S/D CONV APT 3 STY STONE	inside	2007-05-09	3000000
8450000522	271183005	522 WOODLAND TER	1863	S/D W/B GAR 2 STY MASONRY	inside	2010-12-16	340000
1562004001	271177100	4001 BALTIMORE AVE	2610	S/D CONV APT 3 STY MASON	inside	2008-02-06	1
1562004003	881607019	4003 BALTIMORE AVE	2610	HOTEL/RM HSE 3 STY MASON	inside		1
1562004005	881607020	4005 BALTIMORE AVE	2610	HOTEL/RM HSE 3 STY MASON	inside	2012-12-20	1
1562004007	881607030	4007 BALTIMORE AVE	2610	HOTEL/RM HSE 3 STY MASON	inside	2012-12-20	1
1562004009	881607040	4009 BALTIMORE AVE	2630	HOTEL/RM HSE 3 STY MASON	inside	2012-12-20	1
1562004011	271177600	4011 BALTIMORE AVE	2710	S/D CONV APT 3 STY MASON	inside	2015-10-26	825000
1562004013	881607100	4013 BALTIMORE AVE	2610	APTS 5-50 UNITS MASONRY	inside	2006-10-30	1
1562004015	271177800	4015 BALTIMORE AVE	2810	HOTEL/RM HSE 3 STY MASON	inside	2011-02-15	1
1562004017	881121135	4017-23 BALTIMORE AVE	12800	APTS 5-50 UNITS MASONRY	inside	1972-02-08	77000
1562004031	271178000	4031 BALTIMORE AVE	3000	S/D CONV APT 3 STY MASON	inside	2002-01-11	2450000
1562004033	881607110	4033 BALTIMORE AVE	3000	APTS 5-50 UNITS MASONRY	inside	1998-07-01	179636
15620040352	271178400	4035 1/2 BALTIMORE AVE	1400	ROW CONV/APT 3 STY MASON	inside	1997-02-28	610000
1562004035	271178300	4035 BALTIMORE AVE	1400	ROW CONV/APT 3 STY MASON	inside	1997-02-28	610000
1562004035R	271178200	4035R BALTIMORE AVE	1318	DET 2 STY MASONRY	inside	2004-10-15	220000
1562004037	271178500	4037 BALTIMORE AVE	1400	ROW CONV/APT 3 STY MASON	inside	2015-11-24	320000
1562004037R	271178600	4037R BALTIMORE AVE	1440	ROW 2.5 STY MASONRY	inside	1991-05-28	1
1562004039	881607200	4039 BALTIMORE AVE	4800	APTS 5-50 UNITS MASONRY	inside	1999-06-10	635000
1562004040	881121225	4040 BALTIMORE AVE	13140	APTS 5-50 UNITS MASONRY	outside	2000-12-28	535000
1562004041	271178810	4041 BALTIMORE AVE	4800	S/D CONV APT 3 STY MASON	inside	1998-11-30	230000
1562004045	881121145	4045 BALTIMORE AVE	28000	APTS 5-50 UNITS MASONRY	inside	1999-07-19	1515000
8859000400	881606750	400 S 40TH ST	0	VACANT LAND COMMER < ACRE	inside	2003-03-25	1685000
8859000401	881601600	401 S 40TH ST	2700	APTS 5-50 UNITS MASONRY	outside	1977-07-22	200000
8859000403	881601700	403 S 40TH ST	2700	APTS 5-50 UNITS MASONRY	outside	1977-07-22	200000
8859000405	881601800	405 S 40TH ST	2700	APTS 5-50 UNITS MASONRY	outside	1977-07-22	200000
8859000407	881601900	407 S 40TH ST	2700	APTS 5-50 UNITS MASONRY	outside	1998-07-01	205000
8859000409	881602000	409 S 40TH ST	2700	APTS 5-50 UNITS MASONRY	outside	1977-07-22	200000
8859000411	271122600	411 S 40TH ST	2550	ROW CONV/APT 3 STY MASON	outside	2002-01-11	2450000
8859000413	881602100	413 S 40TH ST	2550	APTS 5-50 UNITS MASONRY	outside	1998-07-01	189791
8859000415	881602150	415 S 40TH ST	2550	HOTEL/RM HSE 3 STY MASON	outside	2011-02-15	1
8859000417	271122900	417 S 40TH ST	2295	ROW CONV/APT 3 STY MASON	outside	1976-08-09	17500
8859000421	271123000	421 S 40TH ST	6508	ROW CONV/APT 3 STY MASON	outside	1982-07-13	29000
8859000301	271121700	301 S 40TH ST	3450	S/D CONV APT 3 STY MASON	outside	1985-06-26	4
8859000303	881121110	303 S 40TH ST	4140	HOTEL/RM HSE 3 STY MASON	outside	2008-02-25	1
8859000305	881121125	305-07 S 40TH ST	15300	APTS 5-50 UNITS MASONRY	outside	1998-10-20	913558
8859000309	881121130	309-11 S 40TH ST	15280	APTS 5-50 UNITS MASONRY	outside	1998-10-20	841435
8859000310	881601510	310 S 40TH ST	2875	APTS 5-50 UNITS MASONRY	inside	1992-11-17	100000
8859000312	271176205	312-14 S 40TH ST	5950	ROW CONV/APT 3 STY MASON	inside	1998-10-31	700000
8859000316	271176500	316 S 40TH ST	2975	S/D CONV APT 3 STY MASON	inside	2009-03-10	1
8859000318	271176600	318 S 40TH ST	2975	ROW CONV/APT 3 STY MASON	inside	1986-12-17	185000
8859000200	882937900	200-32 S 40TH ST	110166	STORE 2 STY MASONRY	inside	1993-10-01	1
8859000104	871126055	104 S 40TH ST	0	VACANT LAND COMMER < ACRE	inside	2002-09-20	1
8859000104L	871126045	104L S 40TH ST	2475	STR/OFF+APT 3 STY MASONRY	inside	2002-09-20	1
8859000106	871126100	106 S 40TH ST	4575	STR/OFF+APT 3 STY MASONRY	inside	2002-05-30	1
8859000108	271173901	108 S 40TH ST	3816	STORE 2 STY MASONRY	inside	2002-09-26	1
8859000110	871299710	110 S 40TH ST	2880	STR/OFF+APT 3 STY MASONRY	inside		21000
8859000115	773265950	115-23 S 40TH ST	0	VACANT LAND RESIDE < ACRE	outside	1994-04-14	10
8859000125	882048460	125-29 S 40TH ST	6456	STORE 1 STY MASONRY	outside	2007-07-24	2000000
8114004500	881121810	4500-02 WALNUT ST	11022	APTS 5-50 UNITS MASONRY	inside	1977-03-24	1
8114004501	882657650	4501-09 WALNUT ST	17240	STR/OFF 2 STY MASONRY	inside	2012-01-18	921500
8114004504	881700015	4504-06 WALNUT ST	0	APTS 5-50 UNITS MASONRY	inside	1977-03-24	125000
8114004508	881700020	4508-10 WALNUT ST	9251	APTS 5-50 UNITS MASONRY	inside	2008-09-24	1000000
8114004511	774711000	4511-23 WALNUT ST	47716	APTS 51-100 UNITS MASONRY	inside	1985-06-05	140000
8114004512	461000600	4512 WALNUT ST	3840	S/D CONV APT 4 STY MASON	inside	1995-12-01	1
8114004514	461000700	4514 WALNUT ST	3840	S/D CONV APT 4 STY MASON	inside	2005-04-29	1
8114004516	881700000	4516 WALNUT ST	4163	APTS 5-50 UNITS MASONRY	inside	2005-08-08	90000
8114004518	461000900	4518 WALNUT ST	4320	SEMI/DET 4 STY MASONRY	inside	2004-04-27	150000
8114004520	774711050	4520-22 WALNUT ST	9360	APTS 5-50 UNITS MASONRY	inside	2001-01-11	224000
8114004524	881145200	4524-38 WALNUT ST	58000	APTS 5-50 UNITS MASONRY	inside	2003-11-14	1975000
8114004525	882657500	4525-37 WALNUT ST	0	VACANT LAND COMMER < ACRE	inside	2014-02-04	1500000
8114004525A	882657600	4525A-37 WALNUT ST	0	AIR RIGHTS COMMERCIAL	inside	2014-02-04	1500000
8114004600	881145005	4600-04 WALNUT ST	15300	APTS 5-50 UNITS MASONRY	outside	1996-11-04	245000
8114004601	882816701	4601-19 WALNUT ST	2400	GAS STAT F/S+WASH MASONRY	outside	2011-11-07	1
8114004606	461001300	4606 WALNUT ST	0	VACANT LAND COMMER < ACRE	outside	2005-12-27	39100
8114004608	461001400	4608 WALNUT ST	2066	APT 2-4 UNITS 2 STY MASON	outside	1987-09-10	29000
8114004610	461001500	4610 WALNUT ST	2066	ROW CONV/APT 2 STY MASON	outside	2015-08-28	250000
8114004612	871210700	4612 WALNUT ST	2220	STR/OFF+APT 2 STY MASONRY	outside	1989-01-30	44000
8114004614	871210750	4614 WALNUT ST	2220	STR/OFF+APT 2 STY MASONRY	outside	1999-04-18	80000
8114004616	461001800	4616 WALNUT ST	2066	ROW CONV/APT 2 STY MASON	outside	2002-01-27	10
8114004618	461001900	4618 WALNUT ST	2066	ROW CONV/APT 2 STY MASON	outside	2000-01-28	12000
8114004620	871210800	4620 WALNUT ST	2220	STR/OFF+APT 2 STY MASONRY	outside	2003-08-29	190000
8114004622	871210850	4622 WALNUT ST	2220	STR/OFF+APT 2 STY MASONRY	outside	2003-08-29	190000
8114004624	881145100	4624-42 WALNUT ST	37000	APTS 51-100 UNITS MASONRY	outside	2015-10-29	4000000
8114004629	601041300	4629 WALNUT ST	2480	ROW CONV/APT 2 STY MASON	outside	1995-06-06	50000
8114004631	601041400	4631 WALNUT ST	2080	ROW B/GAR 2 STY STONE	outside	1988-10-28	1
8114004633	601041500	4633 WALNUT ST	2188	ROW B/GAR 2 STY MASONRY	outside	2014-05-20	1
8114004635	601041600	4635 WALNUT ST	2080	ROW B/GAR 2 STY MASONRY	outside	2005-02-14	1
8114004637	601041700	4637 WALNUT ST	2080	ROW B/GAR 2 STY MASONRY	outside	2005-04-20	1
8114004639	601041800	4639 WALNUT ST	2080	ROW B/GAR 2 STY MASONRY	outside		1
8114004641	601041900	4641 WALNUT ST	2080	ROW B/GAR 2 STY MASONRY	outside	2001-10-22	1
8114004643	601042000	4643 WALNUT ST	2080	ROW B/GAR 2 STY MASONRY	outside	2008-07-31	230000
8114004645	601042100	4645 WALNUT ST	2080	ROW B/GAR 2 STY MASONRY	outside	1983-11-14	26000
8114004647	601042200	4647 WALNUT ST	2080	ROW B/GAR 2 STY MASONRY	outside	1978-06-30	18000
8114004649	601042300	4649 WALNUT ST	2080	ROW CONV/APT 2 STY FRAME	outside	1984-07-31	15000
8114004651	601042400	4651 WALNUT ST	2080	ROW B/GAR 2 STY MASONRY	outside	2001-06-14	50000
8114004653	882927706	4653 WALNUT ST	2000	STORE 1 STY MASONRY	outside	1991-05-28	30000
5138004504	461008000	4504 LOCUST ST	2896	ROW CONV/APT 3.5 STY MAS	inside	2014-07-21	436800
5138004504R	461008450	4504R-06 LOCUST ST	0	VACANT LAND RESIDE < ACRE	inside	1981-07-15	1
5138004506	461008100	4506 LOCUST ST	2896	ROW 3.5 STY MASONRY	inside	2005-04-27	195000
5138004507	461003600	4507 LOCUST ST	0	VACANT LAND COMMER < ACRE	inside	1987-11-12	6500
5138004508	461008200	4508 LOCUST ST	2896	ROW 3.5 STY MASONRY	inside	2001-12-04	1
5138004509	461003700	4509 LOCUST ST	1680	ROW 3 STY MASONRY	inside	2014-06-20	230000
5138004510	461008300	4510 LOCUST ST	2896	ROW CONV/APT 3.5 STY MAS	inside	1979-06-06	40000
5138004511	461003800	4511 LOCUST ST	2136	ROW 3.5 STY MASONRY	inside	2013-09-11	415000
